unit,cycle,op_setting_1,op_setting_2,op_setting_3,s1_vibration,s2_temp,s3_pressure,s4_acoustic,s5_flow,s6_current,s7_voltage,s8_misc,failure_flag,failure_mode,RUL
13,72,0.815,0.655,179.13,1.2421,62.161,31.997,46.779,97.565,0.7268,495.926,0.431,0,none,4
13,73,0.815,0.655,179.13,1.2335,62.377,31.969,46.975,99.72,0.7486,495.269,0.025,0,none,3
13,74,0.815,0.655,179.13,1.2432,62.161,31.506,47.34,98.897,0.7482,500.922,0.572,0,none,2
13,75,0.815,0.655,179.13,1.2416,60.641,30.94,47.831,98.894,0.7354,509.329,0.447,0,none,1
13,76,0.815,0.655,179.13,1.2744,61.247,31.851,47.103,99.079,0.7543,501.216,0.196,0,none,0
14,1,1.245,0.539,249.4,0.5006,59.567,30.869,39.65,97.538,0.0021,498.693,0.31,0,none,68
14,2,1.245,0.539,249.4,0.5449,60.654,30.678,39.303,99.433,0.014,496.714,0.28,0,none,67
14,3,1.245,0.539,249.4,0.516,60.227,30.86,39.62,101.228,0.0349,508.838,0.256,0,none,66
14,4,1.245,0.539,249.4,0.5237,60.241,30.714,41.096,100.672,0.025,492.606,0.225,0,none,65
14,5,1.245,0.539,249.4,0.5834,60.029,31.176,40.857,99.771,0.0361,492.764,0.384,0,none,64
14,6,1.245,0.539,249.4,0.569,60.623,31.393,41.141,100.038,0.0709,499.649,0.667,0,none,63
14,7,1.245,0.539,249.4,0.5196,59.145,31.768,40.608,98.902,0.0444,499.511,0.679,0,none,62
14,8,1.245,0.539,249.4,0.5901,60.117,32.376,41.003,99.765,0.0711,503.989,0.861,0,none,61
14,9,1.245,0.539,249.4,0.5525,59.981,32.094,41.153,101.991,0.0916,494.687,0.946,0,none,60
14,10,1.245,0.539,249.4,0.565,59.77,32.02,41.083,101.181,0.104,495.166,0.787,0,none,59
14,11,1.245,0.539,249.4,0.5941,60.141,31.456,42.546,100.278,0.1016,506.611,0.613,0,none,58
14,12,1.245,0.539,249.4,0.6449,61.356,30.955,41.586,100.001,0.1046,502.464,0.789,0,none,57
14,13,1.245,0.539,249.4,0.6467,59.711,30.516,40.682,99.573,0.1313,496.758,0.989,0,none,56
14,14,1.245,0.539,249.4,0.6257,60.685,30.829,41.829,99.877,0.146,497.772,0.631,0,none,55
14,15,1.245,0.539,249.4,0.6911,59.63,30.217,43.12,100.895,0.156,503.976,0.664,0,none,54
14,16,1.245,0.539,249.4,0.6668,60.024,30.176,41.6,100.686,0.1385,502.235,0.008,0,none,53
14,17,1.245,0.539,249.4,0.6572,60.486,29.128,41.927,100.233,0.1801,506.062,0.394,0,none,52
14,18,1.245,0.539,249.4,0.7198,60.556,29.592,41.515,99.203,0.1804,502.175,0.725,0,none,51
14,19,1.245,0.539,249.4,0.6821,60.849,28.409,42.053,98.763,0.1872,503.201,0.67,0,none,50
14,20,1.245,0.539,249.4,0.7094,59.815,28.152,41.685,99.058,0.1945,498.929,0.245,0,none,49
14,21,1.245,0.539,249.4,0.7267,59.466,28.092,42.65,99.811,0.1982,501.131,0.691,0,none,48
14,22,1.245,0.539,249.4,0.7636,60.537,28.053,42.682,100.249,0.224,512.461,0.326,0,none,47
14,23,1.245,0.539,249.4,0.7245,60.405,27.925,42.024,100.154,0.2296,497.926,0.333,0,none,46
14,24,1.245,0.539,249.4,0.7073,60.268,28.158,41.955,98.573,0.2407,504.313,0.072,0,none,45
14,25,1.245,0.539,249.4,0.7161,60.794,28.301,42.914,100.969,0.2472,510.266,0.642,0,none,44
14,26,1.245,0.539,249.4,0.7622,60.312,28.234,43.366,98.655,0.2514,506.886,0.871,0,none,43
14,27,1.245,0.539,249.4,0.7904,61.132,28.247,43.198,100.16,0.2877,513.93,0.578,0,none,42
14,28,1.245,0.539,249.4,0.781,60.921,28.628,43.994,100.18,0.2773,495.822,0.306,0,none,41
14,29,1.245,0.539,249.4,0.8119,60.409,29.231,43.231,100.141,0.2817,508.685,0.69,0,none,40
14,30,1.245,0.539,249.4,0.7744,60.152,29.04,43.668,101.549,0.3032,506.106,0.033,0,none,39
14,31,1.245,0.539,249.4,0.8127,59.972,29.637,42.717,99.906,0.3086,503.862,0.986,0,none,38
14,32,1.245,0.539,249.4,0.8349,60.687,30.184,42.764,100.072,0.3274,494.283,0.001,0,none,37
14,33,1.245,0.539,249.4,0.8317,61.013,30.691,43.612,98.899,0.3318,496.343,0.164,0,none,36
14,34,1.245,0.539,249.4,0.8221,61.211,31.69,42.97,100.534,0.3327,505.205,0.158,0,none,35
14,35,1.245,0.539,249.4,0.8247,60.319,31.43,42.733,99.547,0.3415,504.416,0.882,0,none,34
14,36,1.245,0.539,249.4,0.8577,60.794,31.359,43.705,101.53,0.3522,505.859,0.283,0,none,33
14,37,1.245,0.539,249.4,0.9,60.328,31.722,43.716,101.817,0.36,504.174,0.324,0,none,32
14,38,1.245,0.539,249.4,0.9018,60.474,31.949,44.278,99.516,0.3795,499.917,0.342,0,none,31
14,39,1.245,0.539,249.4,0.9037,61.444,32.66,43.718,98.567,0.4029,504.326,0.001,0,none,30
14,40,1.245,0.539,249.4,0.8845,60.365,32.196,44.224,99.841,0.3908,500.462,0.253,0,none,29
14,41,1.245,0.539,249.4,0.8787,59.85,32.148,43.443,98.227,0.4064,508.556,0.857,0,none,28
14,42,1.245,0.539,249.4,0.9168,61.059,31.444,44.266,99.619,0.4068,501.687,0.158,0,none,27
14,43,1.245,0.539,249.4,0.9247,61.979,31.187,43.835,101.527,0.4319,505.265,0.44,0,none,26
14,44,1.245,0.539,249.4,0.9388,60.506,31.295,44.984,99.977,0.4528,505.415,0.79,0,none,25
14,45,1.245,0.539,249.4,0.9285,60.88,30.257,43.602,98.417,0.4449,498.114,0.197,0,none,24
14,46,1.245,0.539,249.4,0.949,60.371,31.133,45.534,98.838,0.4758,498.003,0.054,0,none,23
14,47,1.245,0.539,249.4,0.9726,62.02,29.491,44.448,100.561,0.4539,495.365,0.4,0,none,22
14,48,1.245,0.539,249.4,0.9802,60.362,29.572,45.485,101.199,0.4797,499.565,0.258,0,none,21
14,49,1.245,0.539,249.4,1.0276,61.077,29.556,44.538,99.125,0.4854,506.422,0.492,0,none,20
14,50,1.245,0.539,249.4,0.9956,61.485,28.723,45.026,99.244,0.5036,498.917,0.648,0,none,19
14,51,1.245,0.539,249.4,0.9912,60.594,28.769,45.429,99.554,0.5137,502.477,0.169,0,none,18
14,52,1.245,0.539,249.4,1.0307,61.361,27.836,45.703,99.43,0.5164,513.189,0.359,0,none,17
14,53,1.245,0.539,249.4,1.036,59.946,28.034,45.679,100.267,0.5261,494.513,0.141,0,none,16
14,54,1.245,0.539,249.4,1.1183,61.467,27.991,45.554,99.4,0.5414,500.367,0.669,0,none,15
14,55,1.245,0.539,249.4,1.1694,60.961,28.079,47.113,99.614,0.5739,496.163,0.031,0,none,14
14,56,1.245,0.539,249.4,1.2282,61.028,27.679,47.628,100.113,0.5619,504.599,0.2,0,none,13
14,57,1.245,0.539,249.4,1.2904,61.973,27.855,47.541,98.544,0.5767,503.325,0.453,0,none,12
14,58,1.245,0.539,249.4,1.3401,62.378,27.997,48.139,99.071,0.5687,498.266,0.21,0,none,11
14,59,1.245,0.539,249.4,1.3783,63.12,28.584,48.053,99.449,0.5838,501.428,0.923,0,none,10
14,60,1.245,0.539,249.4,1.4111,63.689,28.684,48.428,99.932,0.6003,499.075,0.637,0,none,9
14,61,1.245,0.539,249.4,1.5342,64.065,28.957,48.024,101.546,0.6018,511.021,0.894,1,bearing,8
14,62,1.245,0.539,249.4,1.5947,64.236,29.552,48.853,99.508,0.6059,497.416,0.524,1,bearing,7
14,63,1.245,0.539,249.4,1.6424,64.491,30.404,47.659,100.717,0.6318,498.82,0.099,1,bearing,6
14,64,1.245,0.539,249.4,1.7038,65.058,30.505,48.377,99.074,0.6389,499.282,0.96,1,bearing,5
14,65,1.245,0.539,249.4,1.7467,66.287,31.028,47.673,98.966,0.6488,492.082,0.552,1,bearing,4
14,66,1.245,0.539,249.4,1.7829,66.687,30.561,48.482,102.146,0.6446,490.09,0.733,1,bearing,3
14,67,1.245,0.539,249.4,1.84,67.294,31.633,49.012,98.575,0.6519,505.913,0.486,1,bearing,2
14,68,1.245,0.539,249.4,1.9136,67.147,31.641,48.706,101.119,0.6927,499.142,0.586,1,bearing,1
14,69,1.245,0.539,249.4,2.012,67.895,32.017,48.772,98.663,0.7026,501.685,0.988,1,bearing,0
15,1,0.899,0.219,299.51,0.4997,59.957,30.529,40.734,99.976,-0.0042,504.213,0.5,0,none,66
15,2,0.899,0.219,299.51,0.5351,59.555,31.297,40.686,99.076,0.0133,497.376,0.53,0,none,65
15,3,0.899,0.219,299.51,0.5476,59.343,31.228,39.893,99.634,0.035,502.607,0.971,0,none,64
15,4,0.899,0.219,299.51,0.5667,60.821,31.125,40.324,99.359,0.0404,502.666,0.288,0,none,63
15,5,0.899,0.219,299.51,0.5573,59.76,31.298,41.238,100.491,0.0477,494.315,0.534,0,none,62
15,6,0.899,0.219,299.51,0.5436,60.406,31.606,39.892,98.332,0.0578,494.917,0.481,0,none,61
15,7,0.899,0.219,299.51,0.5404,59.47,32.011,40.537,98.655,0.0672,502.527,0.486,0,none,60
15,8,0.899,0.219,299.51,0.5906,60.638,31.58,40.313,99.218,0.0756,497.023,0.936,0,none,59
15,9,0.899,0.219,299.51,0.5449,60.348,31.866,41.385,98.902,0.0838,492.467,0.677,0,none,58
15,10,0.899,0.219,299.51,0.5799,60.509,31.314,41.329,99.861,0.1151,494.342,0.255,0,none,57
15,11,0.899,0.219,299.51,0.593,59.979,31.776,40.768,100.038,0.1069,500.647,0.563,0,none,56
15,12,0.899,0.219,299.51,0.5724,59.672,31.041,41.507,100.385,0.1172,503.767,0.551,0,none,55
15,13,0.899,0.219,299.51,0.6123,60.094,31.242,42.549,99.772,0.1159,502.011,0.097,0,none,54
15,14,0.899,0.219,299.51,0.6664,61.19,30.799,41.67,101.223,0.1447,496.095,0.677,0,none,53
15,15,0.899,0.219,299.51,0.6487,60.121,30.65,40.895,100.439,0.1363,505.327,0.252,0,none,52
15,16,0.899,0.219,299.51,0.6548,60.345,29.946,41.884,99.304,0.1731,492.102,0.696,0,none,51
15,17,0.899,0.219,299.51,0.6548,60.187,29.533,41.348,101.692,0.1714,486.483,0.398,0,none,50
15,18,0.899,0.219,299.51,0.6868,60.808,28.593,41.701,101.167,0.185,500.055,0.693,0,none,49
15,19,0.899,0.219,299.51,0.7016,60.61,29.238,42.528,99.314,0.1982,495.245,0.04,0,none,48
15,20,0.899,0.219,299.51,0.7139,60.136,28.339,41.548,98.202,0.1675,505.977,0.271,0,none,47
15,21,0.899,0.219,299.51,0.7116,60.235,27.783,41.691,100.391,0.2158,499.919,0.131,0,none,46
15,22,0.899,0.219,299.51,0.7431,59.95,28.293,41.842,99.903,0.2186,500.608,0.903,0,none,45
15,23,0.899,0.219,299.51,0.7278,61.016,28.218,43.001,99.697,0.2435,499.033,0.941,0,none,44
15,24,0.899,0.219,299.51,0.7694,58.985,27.681,42.691,100.516,0.2271,501.102,0.468,0,none,43
15,25,0.899,0.219,299.51,0.7929,60.265,28.13,43.078,99.392,0.2399,501.269,0.052,0,none,42
15,26,0.899,0.219,299.51,0.7241,60.707,28.11,42.417,99.497,0.2705,485.735,0.764,0,none,41
15,27,0.899,0.219,299.51,0.7986,60.41,28.19,42.835,99.784,0.2582,507.349,0.581,0,none,40
15,28,0.899,0.219,299.51,0.7676,59.989,28.621,43.001,98.548,0.2852,486.622,0.171,0,none,39
15,29,0.899,0.219,299.51,0.8083,60.791,29.053,42.049,99.19,0.2919,496.064,0.959,0,none,38
15,30,0.899,0.219,299.51,0.8041,61.059,29.647,43.362,101.645,0.3113,499.213,0.957,0,none,37
15,31,0.899,0.219,299.51,0.8253,60.619,30.161,44.283,98.561,0.3077,488.108,0.448,0,none,36
15,32,0.899,0.219,299.51,0.8239,60.095,30.19,43.957,100.411,0.3223,494.324,0.254,0,none,35
15,33,0.899,0.219,299.51,0.8221,60.279,30.395,43.103,100.382,0.3169,498.014,0.641,0,none,34
15,34,0.899,0.219,299.51,0.8392,59.89,30.811,43.699,98.864,0.3276,498.376,0.689,0,none,33
15,35,0.899,0.219,299.51,0.8721,60.8,31.391,43.328,99.251,0.3534,497.275,0.945,0,none,32
15,36,0.899,0.219,299.51,0.8963,60.909,31.304,43.833,99.879,0.3623,499.575,0.901,0,none,31
15,37,0.899,0.219,299.51,0.8867,60.425,32.057,42.346,99.28,0.3608,493.732,0.873,0,none,30
15,38,0.899,0.219,299.51,0.8757,60.51,32.01,44.458,101.285,0.3814,499.576,0.932,0,none,29
15,39,0.899,0.219,299.51,0.9087,61.168,32.006,43.451,99.347,0.3845,498.424,0.469,0,none,28
15,40,0.899,0.219,299.51,0.9054,60.175,32.042,43.635,98.223,0.3889,495.168,0.972,0,none,27
15,41,0.899,0.219,299.51,0.9195,60.469,31.81,44.333,100.521,0.3992,504.985,0.319,0,none,26
15,42,0.899,0.219,299.51,0.9425,60.8,31.949,44.118,101.186,0.4084,498.723,0.426,0,none,25
15,43,0.899,0.219,299.51,0.9217,60.876,31.907,44.155,101.073,0.4443,507.172,0.541,0,none,24
15,44,0.899,0.219,299.51,0.9457,60.465,31.049,44.362,101.001,0.4422,504.917,0.674,0,none,23
15,45,0.899,0.219,299.51,0.9614,61.443,30.924,43.254,99.501,0.462,495.962,0.915,0,none,22
15,46,0.899,0.219,299.51,0.9555,61.047,30.235,43.741,98.421,0.4553,500.975,0.594,0,none,21
15,47,0.899,0.219,299.51,0.9823,61.195,30.293,44.866,102.935,0.4597,491.447,0.393,0,none,20
15,48,0.899,0.219,299.51,0.9721,60.204,29.412,45.13,99.577,0.482,497.524,0.173,0,none,19
15,49,0.899,0.219,299.51,0.9799,60.89,29.535,44.517,99.735,0.4937,490.292,0.874,0,none,18
15,50,0.899,0.219,299.51,0.9523,61.04,29.392,45.454,100.446,0.5,499.942,0.907,0,none,17
15,51,0.899,0.219,299.51,1.0159,61.854,27.963,45.307,102.136,0.5128,508.253,0.861,0,none,16
15,52,0.899,0.219,299.51,1.0074,60.957,27.988,46.039,99.177,0.5273,493.496,0.877,0,none,15
15,53,0.899,0.219,299.51,1.0465,60.978,28.515,45.304,100.058,0.5273,503.422,0.283,0,none,14
15,54,0.899,0.219,299.51,1.0316,61.639,28.398,44.589,99.302,0.5454,502.765,0.457,0,none,13
15,55,0.899,0.219,299.51,1.0808,61.886,27.915,46.115,99.051,0.5409,488.248,0.44,0,none,12
15,56,0.899,0.219,299.51,1.0935,61.25,27.896,45.29,99.414,0.5458,497.718,0.584,0,none,11
15,57,0.899,0.219,299.51,1.0533,60.087,27.734,45.789,98.035,0.5552,499.988,0.554,0,none,10
15,58,0.899,0.219,299.51,1.0691,62.043,28.505,45.523,99.279,0.5799,494.368,0.214,0,none,9
15,59,0.899,0.219,299.51,1.0865,60.962,28.746,45.525,98.848,0.5911,501.93,0.337,0,none,8
15,60,0.899,0.219,299.51,1.0765,60.339,29.166,45.96,99.879,0.597,493.494,0.658,0,none,7
15,61,0.899,0.219,299.51,1.1588,61.439,29.311,46.338,102.53,0.6001,494.398,0.263,0,none,6
15,62,0.899,0.219,299.51,1.1049,62.087,29.678,45.818,100.006,0.6285,503.106,0.289,0,none,5
15,63,0.899,0.219,299.51,1.1135,62.183,30.647,46.428,99.988,0.6403,505.474,0.22,0,none,4
15,64,0.899,0.219,299.51,1.1239,61.775,30.372,46.066,101.556,0.634,494.027,0.284,0,none,3
15,65,0.899,0.219,299.51,1.161,60.933,30.75,45.686,100.187,0.6496,496.355,0.09,0,none,2
15,66,0.899,0.219,299.51,1.1562,62.166,31.648,45.8,98.092,0.6602,496.634,0.505,0,none,1
15,67,0.899,0.219,299.51,1.1451,61.565,31.268,46.431,99.28,0.6587,499.794,0.02,0,none,0
16,1,0.653,0.16,236.1,0.4805,60.158,31.01,40.386,100.596,0.0073,495.101,0.17,0,none,71
16,2,0.653,0.16,236.1,0.5028,59.595,30.146,40.87,99.313,0.0316,505.344,0.566,0,none,70
16,3,0.653,0.16,236.1,0.5043,59.812,30.125,40.095,100.231,0.0371,501.518,0.058,0,none,69
16,4,0.653,0.16,236.1,0.5486,59.721,30.825,39.739,100.021,0.0287,499.664,0.764,0,none,68
16,5,0.653,0.16,236.1,0.5285,60.033,31.174,40.357,101.15,0.0475,498.411,0.402,0,none,67
16,6,0.653,0.16,236.1,0.5514,60.602,32.254,41.08,98.206,0.0708,490.807,0.084,0,none,66
16,7,0.653,0.16,236.1,0.588,60.645,31.571,40.191,98.395,0.0617,493.742,0.411,0,none,65
16,8,0.653,0.16,236.1,0.5819,61.063,32.799,40.849,101.117,0.0823,502.494,0.019,0,none,64
16,9,0.653,0.16,236.1,0.5832,60.295,31.985,40.523,101.944,0.0852,499.849,0.69,0,none,63
16,10,0.653,0.16,236.1,0.5787,60.174,32.392,41.582,101.349,0.1002,501.605,0.013,0,none,62
16,11,0.653,0.16,236.1,0.63,59.861,32.13,42.07,100.853,0.1165,498.826,0.134,0,none,61
16,12,0.653,0.16,236.1,0.6145,59.904,30.975,40.922,98.598,0.1409,499.888,0.81,0,none,60
16,13,0.653,0.16,236.1,0.6288,60.817,31.313,40.764,101.123,0.1272,497.505,0.832,0,none,59
16,14,0.653,0.16,236.1,0.6399,60.479,30.906,40.511,100.715,0.1377,503.537,0.607,0,none,58
16,15,0.653,0.16,236.1,0.6655,61.03,30.684,41.935,102.085,0.1544,501.628,0.216,0,none,57
16,16,0.653,0.16,236.1,0.6593,59.893,30.27,41.628,102.049,0.1437,497.216,0.615,0,none,56
16,17,0.653,0.16,236.1,0.6707,60.174,29.584,42.511,101.634,0.1694,501.265,0.227,0,none,55
16,18,0.653,0.16,236.1,0.69,59.869,29.597,42.412,98.429,0.1707,488.571,0.864,0,none,54
16,19,0.653,0.16,236.1,0.6743,60.28,28.907,42.076,100.456,0.1737,502.782,0.824,0,none,53
16,20,0.653,0.16,236.1,0.7002,60.354,28.105,41.423,100.968,0.204,505.25,0.265,0,none,52
16,21,0.653,0.16,236.1,0.7165,59.027,28.586,42.115,99.742,0.2198,508.646,0.736,0,none,51
16,22,0.653,0.16,236.1,0.7058,60.499,28.168,41.73,99.616,0.2179,508.028,0.329,0,none,50
16,23,0.653,0.16,236.1,0.6884,60.898,28.415,42.888,99.228,0.2429,506.982,0.553,0,none,49
16,24,0.653,0.16,236.1,0.7512,60.402,28.111,43.022,99.221,0.2335,498.455,0.296,0,none,48
16,25,0.653,0.16,236.1,0.7079,59.868,28.099,43.385,100.2,0.27,495.089,0.341,0,none,47
16,26,0.653,0.16,236.1,0.7735,59.662,29.046,42.568,99.123,0.2459,498.9,0.104,0,none,46
16,27,0.653,0.16,236.1,0.7675,59.911,28.718,42.678,101.087,0.2718,490.342,0.382,0,none,45
16,28,0.653,0.16,236.1,0.7604,60.642,29.132,42.326,101.061,0.2757,508.766,0.107,0,none,44
16,29,0.653,0.16,236.1,0.7827,60.817,29.28,42.668,99.622,0.287,491.738,0.03,0,none,43
16,30,0.653,0.16,236.1,0.8268,59.633,29.448,43.312,100.193,0.3131,499.628,0.576,0,none,42
16,31,0.653,0.16,236.1,0.8063,60.262,29.626,43.305,100.527,0.311,487.607,0.464,0,none,41
16,32,0.653,0.16,236.1,0.8207,59.8,30.326,43.438,100.59,0.2935,506.832,0.784,0,none,40
16,33,0.653,0.16,236.1,0.8152,61.054,30.902,42.998,98.899,0.3097,498.187,0.755,0,none,39
16,34,0.653,0.16,236.1,0.8229,60.478,31.07,43.371,100.548,0.3266,496.288,0.488,0,none,38
16,35,0.653,0.16,236.1,0.8477,60.762,31.883,43.305,100.687,0.3619,490.543,0.792,0,none,37
16,36,0.653,0.16,236.1,0.8837,60.238,31.463,43.238,100.314,0.3564,503.649,0.943,0,none,36
16,37,0.653,0.16,236.1,0.8514,61.994,32.319,42.709,99.557,0.3943,497.127,0.986,0,none,35
16,38,0.653,0.16,236.1,0.8784,61.256,32.16,43.949,100.45,0.379,508.877,0.71,0,none,34
16,39,0.653,0.16,236.1,0.8604,60.851,32.499,44.338,99.266,0.4098,503.212,0.323,0,none,33
16,40,0.653,0.16,236.1,0.9473,60.611,31.591,43.797,100.014,0.4056,497.043,0.355,0,none,32
16,41,0.653,0.16,236.1,0.9411,60.008,31.383,45.113,102.06,0.3988,499.956,0.496,0,none,31
16,42,0.653,0.16,236.1,0.9189,60.815,31.757,44.531,98.961,0.4369,501.226,0.769,0,none,30
16,43,0.653,0.16,236.1,0.9445,61.062,31.434,44.459,100.288,0.4246,496.125,0.286,0,none,29
16,44,0.653,0.16,236.1,0.9538,60.658,30.914,44.078,100.699,0.4337,499.412,0.429,0,none,28
16,45,0.653,0.16,236.1,0.9503,60.433,30.757,45.095,101.037,0.4597,504.679,0.0,0,none,27
16,46,0.653,0.16,236.1,0.9744,61.83,30.421,44.924,99.416,0.4845,509.918,0.792,0,none,26
16,47,0.653,0.16,236.1,0.9702,61.357,30.1,44.538,99.933,0.4743,489.972,0.911,0,none,25
16,48,0.653,0.16,236.1,0.9837,60.543,29.136,44.918,100.905,0.4777,507.182,0.476,0,none,24
16,49,0.653,0.16,236.1,0.9759,61.823,29.168,44.859,99.978,0.4899,495.263,0.69,0,none,23
16,50,0.653,0.16,236.1,1.025,60.472,29.235,45.524,100.863,0.4998,485.229,0.199,0,none,22
16,51,0.653,0.16,236.1,0.9972,60.942,28.581,44.437,100.704,0.5203,496.281,0.327,0,none,21
16,52,0.653,0.16,236.1,1.0068,60.783,28.207,45.369,100.456,0.4896,505.108,0.811,0,none,20
16,53,0.653,0.16,236.1,1.0587,61.039,28.126,44.937,99.55,0.5199,494.416,0.522,0,none,19
16,54,0.653,0.16,236.1,1.0176,61.85,27.76,46.022,100.355,0.5219,503.177,0.722,0,none,18
16,55,0.653,0.16,236.1,1.0976,61.451,28.441,45.318,101.215,0.5507,492.363,0.549,0,none,17
16,56,0.653,0.16,236.1,1.2074,61.818,28.114,47.751,99.963,0.5426,500.09,0.748,0,none,16
16,57,0.653,0.16,236.1,1.2442,60.934,27.981,47.328,100.514,0.5571,495.908,0.35,0,none,15
16,58,0.653,0.16,236.1,1.262,62.37,28.08,47.863,99.497,0.5918,506.556,0.21,0,none,14
16,59,0.653,0.16,236.1,1.3573,62.315,28.881,47.261,99.713,0.5838,494.449,0.81,0,none,13
16,60,0.653,0.16,236.1,1.4208,63.082,29.445,47.765,98.714,0.5949,501.044,0.311,0,none,12
16,61,0.653,0.16,236.1,1.4612,64.211,29.15,48.703,100.146,0.6137,504.506,0.856,0,none,11
16,62,0.653,0.16,236.1,1.5137,63.342,29.594,48.357,99.684,0.6231,502.196,0.52,1,bearing,10
16,63,0.653,0.16,236.1,1.5967,64.112,30.429,47.99,99.119,0.6628,502.7,0.806,1,bearing,9
16,64,0.653,0.16,236.1,1.6476,65.463,30.274,48.687,99.89,0.6382,496.139,0.876,1,bearing,8
16,65,0.653,0.16,236.1,1.7333,65.636,30.326,48.815,97.758,0.6472,491.472,0.549,1,bearing,7
16,66,0.653,0.16,236.1,1.7756,65.364,31.178,48.476,99.572,0.6599,494.329,0.56,1,bearing,6
16,67,0.653,0.16,236.1,1.8406,65.907,31.326,47.988,99.506,0.6559,500.812,0.508,1,bearing,5
16,68,0.653,0.16,236.1,1.8892,66.398,31.583,48.947,99.227,0.6794,492.431,0.528,1,bearing,4
16,69,0.653,0.16,236.1,1.9526,67.784,31.897,50.004,101.306,0.6957,499.38,0.777,1,bearing,3
16,70,0.653,0.16,236.1,2.0155,67.658,32.352,48.873,99.542,0.7048,494.683,0.297,1,bearing,2
16,71,0.653,0.16,236.1,2.0804,68.944,31.712,48.689,100.538,0.7075,498.101,0.38,1,bearing,1
16,72,0.653,0.16,236.1,2.1079,68.924,31.577,48.624,102.111,0.7114,498.385,0.859,1,bearing,0
17,1,1.496,0.529,294.22,0.5027,59.675,29.977,40.284,100.838,0.0229,494.447,0.02,0,none,77
17,2,1.496,0.529,294.22,0.5181,60.905,30.105,40.298,101.919,0.0165,498.873,0.918,0,none,76
17,3,1.496,0.529,294.22,0.5359,59.88,31.316,40.713,98.488,0.0302,488.612,0.043,0,none,75
17,4,1.496,0.529,294.22,0.5188,59.83,31.28,41.462,97.226,0.0382,508.628,0.557,0,none,74
17,5,1.496,0.529,294.22,0.5524,60.008,31.878,40.065,99.923,0.0347,503.941,0.16,0,none,73
17,6,1.496,0.529,294.22,0.5949,61.322,31.929,40.368,98.823,0.0647,508.915,0.529,0,none,72
17,7,1.496,0.529,294.22,0.5651,59.329,31.685,41.005,100.154,0.0645,501.101,0.461,0,none,71
17,8,1.496,0.529,294.22,0.6003,59.958,31.554,39.775,101.261,0.0862,500.44,0.187,0,none,70
17,9,1.496,0.529,294.22,0.5812,59.537,31.557,39.875,99.618,0.0897,497.413,0.954,0,none,69
17,10,1.496,0.529,294.22,0.6159,60.875,32.136,41.235,100.012,0.0902,503.7,0.833,0,none,68
17,11,1.496,0.529,294.22,0.6436,60.324,31.477,39.968,100.637,0.1215,492.372,0.891,0,none,67
17,12,1.496,0.529,294.22,0.6463,60.232,31.091,41.093,98.467,0.1087,504.862,0.051,0,none,66
17,13,1.496,0.529,294.22,0.6475,59.898,30.762,40.729,100.153,0.1249,502.443,0.407,0,none,65
17,14,1.496,0.529,294.22,0.6635,59.988,30.344,41.415,99.36,0.1548,496.326,0.498,0,none,64
17,15,1.496,0.529,294.22,0.622,59.693,30.061,41.371,99.946,0.1439,502.529,0.044,0,none,63
17,16,1.496,0.529,294.22,0.6838,60.654,29.875,42.282,100.663,0.1518,494.804,0.903,0,none,62
17,17,1.496,0.529,294.22,0.6864,60.551,29.731,41.758,100.229,0.1675,493.316,0.072,0,none,61
17,18,1.496,0.529,294.22,0.7089,60.03,28.643,41.274,100.994,0.1825,499.356,0.158,0,none,60
17,19,1.496,0.529,294.22,0.6798,60.06,28.872,41.278,100.959,0.1896,498.297,0.022,0,none,59
17,20,1.496,0.529,294.22,0.7047,58.556,28.244,41.804,101.505,0.1892,500.814,0.59,0,none,58
17,21,1.496,0.529,294.22,0.7399,60.098,27.985,41.853,99.333,0.2111,492.306,0.563,0,none,57
17,22,1.496,0.529,294.22,0.742,60.686,27.615,42.397,101.073,0.2115,504.827,0.455,0,none,56
17,23,1.496,0.529,294.22,0.7441,60.023,28.476,42.132,98.879,0.236,500.539,0.069,0,none,55
17,24,1.496,0.529,294.22,0.6986,60.525,27.875,42.404,100.945,0.2345,490.635,0.286,0,none,54
17,25,1.496,0.529,294.22,0.7909,60.063,27.629,41.474,98.819,0.2476,505.746,0.552,0,none,53
17,26,1.496,0.529,294.22,0.7752,60.1,28.645,42.671,99.327,0.2666,504.466,0.346,0,none,52
17,27,1.496,0.529,294.22,0.7828,59.515,28.25,42.035,100.234,0.2658,503.13,0.226,0,none,51
17,28,1.496,0.529,294.22,0.7757,58.759,28.527,42.362,100.533,0.2719,498.924,0.714,0,none,50
17,29,1.496,0.529,294.22,0.8208,60.259,29.196,42.62,99.472,0.288,508.264,0.783,0,none,49
17,30,1.496,0.529,294.22,0.8124,61.328,29.751,42.296,100.445,0.3085,504.459,0.792,0,none,48
17,31,1.496,0.529,294.22,0.7877,60.522,29.998,43.09,99.022,0.3027,503.519,0.269,0,none,47
17,32,1.496,0.529,294.22,0.8267,59.973,30.159,43.367,101.299,0.3267,496.43,0.176,0,none,46
17,33,1.496,0.529,294.22,0.8536,61.341,30.514,44.401,97.938,0.3145,506.621,0.393,0,none,45
17,34,1.496,0.529,294.22,0.8475,60.763,31.451,43.522,99.596,0.34,500.589,0.015,0,none,44
17,35,1.496,0.529,294.22,0.8166,60.752,30.795,43.877,100.129,0.3394,508.995,0.93,0,none,43
